ShortPassing,BallControl,Reactions,Composure
0.013698630136986356,0.12676056338028174,-0.41333333333333333,-0.21621621621621623
0.7808219178082192,0.6056338028169015,0.7333333333333334,0.5405405405405403
0.20547945205479445,0.15492957746478875,-0.09333333333333327,0.0
0.34246575342465757,0.49295774647887347,0.3333333333333335,0.29729729729729737
0.20547945205479445,-0.014084507042253502,0.19999999999999996,0.054054054054053946
-0.013698630136986356,-0.07042253521126751,0.040000000000000036,-0.45945945945945965
0.041095890410958846,-0.408450704225352,-0.28,-0.4054054054054055
0.26027397260273966,0.09859154929577474,0.06666666666666665,0.16216216216216206
0.17808219178082174,0.04225352112676073,0.14666666666666672,-0.027027027027027195
0.013698630136986356,0.07042253521126773,-0.040000000000000036,-0.2702702702702704
-0.6712328767123288,-0.6338028169014083,-0.19999999999999996,-0.027027027027027195
0.36986301369863006,0.5492957746478875,0.43999999999999995,0.10810810810810811
-0.09589041095890405,0.04225352112676073,-0.33333333333333326,-0.32432432432432434
0.34246575342465757,0.15492957746478875,-0.013333333333333197,-0.18918918918918926
0.17808219178082174,0.09859154929577474,-0.09333333333333327,-0.3783783783783785
0.5890410958904106,0.49295774647887347,0.30666666666666664,0.5405405405405403
0.506849315068493,0.323943661971831,0.41333333333333333,0.5135135135135136
0.09589041095890405,0.12676056338028174,-0.11999999999999988,-0.2702702702702704
0.36986301369863006,0.267605633802817,0.30666666666666664,0.32432432432432434
0.5890410958904106,0.5211267605633805,0.3866666666666667,0.43243243243243246
0.23287671232876717,0.267605633802817,0.14666666666666672,0.0
0.28767123287671215,0.014084507042253502,0.17333333333333334,0.0
-0.06849315068493156,-0.18309859154929575,-0.17333333333333334,-0.1351351351351351
0.34246575342465757,0.15492957746478875,0.040000000000000036,-0.08108108108108114
0.23287671232876717,0.04225352112676073,0.30666666666666664,-0.10810810810810811
0.15068493150684925,0.18309859154929597,0.2533333333333334,-0.21621621621621623
-0.6438356164383562,-0.6056338028169013,-0.2533333333333334,-0.3783783783783785
0.23287671232876717,0.15492957746478875,0.040000000000000036,-0.027027027027027195
0.12328767123287676,0.014084507042253502,-0.040000000000000036,-0.05405405405405417
0.452054794520548,0.04225352112676073,0.14666666666666672,0.32432432432432434
-0.09589041095890405,-0.21126760563380276,-0.11999999999999988,-0.32432432432432434
0.36986301369863006,0.380281690140845,0.2266666666666668,0.16216216216216206
-0.15068493150684947,-0.6338028169014083,-0.41333333333333333,-0.4864864864864866
-0.34246575342465757,-0.436619718309859,-0.06666666666666665,-0.29729729729729737
0.31506849315068486,0.352112676056338,0.41333333333333333,0.29729729729729737
0.5342465753424657,0.49295774647887347,0.52,0.5675675675675675
0.12328767123287676,-0.014084507042253502,0.30666666666666664,0.21621621621621623
0.42465753424657526,0.21126760563380298,0.5466666666666669,0.1351351351351351
0.26027397260273966,0.18309859154929597,0.09333333333333349,0.21621621621621623
0.6438356164383561,0.43661971830985946,0.3600000000000001,0.29729729729729737
0.506849315068493,0.323943661971831,0.2533333333333334,0.16216216216216206
0.09589041095890405,0.014084507042253502,-0.41333333333333333,-0.2702702702702704
0.26027397260273966,0.09859154929577474,0.2533333333333334,-0.10810810810810811
0.041095890410958846,0.014084507042253502,-0.040000000000000036,-0.24324324324324342
0.6438356164383561,0.6338028169014085,0.6000000000000001,0.5135135135135136
-0.06849315068493156,-0.436619718309859,-0.013333333333333197,-0.24324324324324342
0.17808219178082174,0.07042253521126773,-0.040000000000000036,-0.05405405405405417
0.28767123287671215,0.23943661971830998,0.3333333333333335,0.1351351351351351
0.6712328767123288,0.6056338028169015,0.5466666666666669,0.4864864864864864
0.506849315068493,0.6901408450704225,0.7333333333333334,0.7297297297297298
-0.09589041095890405,-0.21126760563380276,-0.33333333333333326,-0.3783783783783785
0.4794520547945207,0.46478873239436647,0.4933333333333336,0.32432432432432434
0.23287671232876717,0.23943661971830998,0.09333333333333349,0.16216216216216206
0.26027397260273966,0.21126760563380298,0.14666666666666672,0.1351351351351351
0.23287671232876717,0.23943661971830998,-0.17333333333333334,-0.2702702702702704
-0.15068493150684947,-0.04225352112676051,0.01333333333333342,-0.18918918918918926
0.5342465753424657,0.49295774647887347,0.4933333333333336,0.45945945945945965
0.013698630136986356,-0.23943661971830976,0.040000000000000036,-0.3513513513513513
0.06849315068493134,0.15492957746478875,0.040000000000000036,0.027027027027026973
0.506849315068493,0.46478873239436647,0.17333333333333334,0.40540540540540526
-0.42465753424657526,-0.18309859154929575,0.1200000000000001,-0.16216216216216228
0.013698630136986356,0.07042253521126773,-0.040000000000000036,-0.10810810810810811
0.013698630136986356,-0.014084507042253502,0.01333333333333342,-0.1351351351351351
-0.09589041095890405,-0.07042253521126751,-0.06666666666666665,0.0
0.26027397260273966,0.295774647887324,0.17333333333333334,0.2432432432432432
0.4794520547945207,0.323943661971831,0.28,0.29729729729729737
0.26027397260273966,0.12676056338028174,-0.14666666666666672,0.027027027027026973
-0.2602739726027399,-0.380281690140845,-0.11999999999999988,0.16216216216216206
-0.06849315068493156,-0.07042253521126751,-0.06666666666666665,-0.16216216216216228
0.39726027397260255,0.21126760563380298,0.1200000000000001,0.10810810810810811
-0.12328767123287676,-0.18309859154929575,-0.11999999999999988,-0.45945945945945965
0.6438356164383561,0.323943661971831,0.06666666666666665,0.2702702702702702
-0.12328767123287676,-0.23943661971830976,-0.17333333333333334,-0.2702702702702704
0.23287671232876717,0.014084507042253502,0.3333333333333335,0.16216216216216206
0.28767123287671215,0.15492957746478875,0.19999999999999996,-0.16216216216216228
0.013698630136986356,-0.09859154929577452,-0.09333333333333327,-0.2702702702702704
0.5342465753424657,0.43661971830985946,0.5733333333333333,0.5405405405405403
0.5342465753424657,0.15492957746478875,0.28,0.18918918918918903
-0.31506849315068486,-0.436619718309859,-0.09333333333333327,-0.18918918918918926
-0.15068493150684947,-0.07042253521126751,-0.040000000000000036,-0.18918918918918926
0.31506849315068486,0.014084507042253502,0.14666666666666672,-0.027027027027027195
-0.013698630136986356,0.15492957746478875,-0.013333333333333197,-0.027027027027027195
0.6712328767123288,0.5492957746478875,0.41333333333333333,0.45945945945945965
0.15068493150684925,0.12676056338028174,-0.14666666666666672,0.0
0.23287671232876717,0.23943661971830998,0.28,0.1351351351351351
0.20547945205479445,-0.014084507042253502,0.28,0.2432432432432432
0.452054794520548,0.15492957746478875,-0.013333333333333197,0.0
-0.5342465753424657,-0.7746478873239436,-0.33333333333333326,-0.43243243243243246
0.20547945205479445,0.04225352112676073,0.1200000000000001,0.054054054054053946
0.31506849315068486,0.23943661971830998,0.040000000000000036,-0.027027027027027195
-0.17808219178082196,-0.04225352112676051,0.040000000000000036,-0.027027027027027195
0.26027397260273966,0.408450704225352,0.4933333333333336,0.40540540540540526
0.506849315068493,0.5492957746478875,0.43999999999999995,0.027027027027026973
0.42465753424657526,0.21126760563380298,0.06666666666666665,0.18918918918918903
0.28767123287671215,0.21126760563380298,0.14666666666666672,-0.24324324324324342
-0.6164383561643836,-0.352112676056338,-0.3866666666666667,-0.6486486486486487
0.20547945205479445,0.12676056338028174,-0.040000000000000036,0.16216216216216206
0.28767123287671215,0.07042253521126773,0.2533333333333334,0.3783783783783783
-0.2602739726027399,-0.408450704225352,-0.22666666666666657,-0.18918918918918926
-0.28767123287671237,-0.014084507042253502,0.040000000000000036,0.16216216216216206
-0.5342465753424657,-0.5211267605633803,-0.11999999999999988,-0.5675675675675675
-0.12328767123287676,-0.323943661971831,-0.040000000000000036,-0.4054054054054055
-0.34246575342465757,-0.014084507042253502,0.14666666666666672,-0.18918918918918926
0.506849315068493,0.380281690140845,0.6266666666666669,0.6756756756756754
0.36986301369863006,0.267605633802817,0.30666666666666664,0.3783783783783783
0.5616438356164384,0.380281690140845,0.4666666666666668,0.40540540540540526
-0.5342465753424657,-0.6056338028169013,-0.3599999999999999,-0.05405405405405417
0.36986301369863006,0.23943661971830998,0.1200000000000001,-0.05405405405405417
-0.23287671232876717,-0.21126760563380276,-0.14666666666666672,-0.43243243243243246
0.42465753424657526,0.295774647887324,0.09333333333333349,-0.10810810810810811
0.36986301369863006,0.21126760563380298,0.09333333333333349,0.027027027027026973
0.28767123287671215,0.07042253521126773,0.3600000000000001,0.32432432432432434
-0.5342465753424657,-0.464788732394366,-0.040000000000000036,-0.32432432432432434
-0.6986301369863014,-0.7746478873239436,-0.11999999999999988,0.16216216216216206
0.23287671232876717,0.21126760563380298,0.040000000000000036,-0.08108108108108114
0.6986301369863015,0.49295774647887347,0.6266666666666669,0.7297297297297298
-0.013698630136986356,0.23943661971830998,0.01333333333333342,-0.2702702702702704
0.42465753424657526,0.408450704225352,0.4666666666666668,0.43243243243243246
0.5342465753424657,0.408450704225352,0.28,0.08108108108108114
-0.31506849315068486,-0.21126760563380276,-0.14666666666666672,-0.3513513513513513
0.39726027397260255,0.12676056338028174,0.040000000000000036,-0.24324324324324342
0.506849315068493,0.323943661971831,0.17333333333333334,0.08108108108108114
0.6712328767123288,0.5492957746478875,0.41333333333333333,0.5405405405405403
0.6712328767123288,0.6056338028169015,0.52,0.6216216216216215
0.5342465753424657,0.46478873239436647,0.28,0.21621621621621623
-0.04109589041095907,0.07042253521126773,0.09333333333333349,0.10810810810810811
-0.452054794520548,-0.23943661971830976,-0.19999999999999996,-0.29729729729729737
-0.06849315068493156,-0.5211267605633803,-0.28,-0.05405405405405417
0.17808219178082174,-0.12676056338028152,-0.11999999999999988,-0.45945945945945965
0.39726027397260255,0.408450704225352,0.3333333333333335,0.32432432432432434
0.06849315068493134,-0.29577464788732377,-0.06666666666666665,-0.08108108108108114
0.452054794520548,0.352112676056338,0.17333333333333334,0.2432432432432432
0.09589041095890405,0.12676056338028174,0.06666666666666665,-0.3783783783783785
0.5890410958904106,0.49295774647887347,0.3600000000000001,0.2702702702702702
0.12328767123287676,0.12676056338028174,-0.040000000000000036,-0.027027027027027195
0.17808219178082174,0.23943661971830998,0.3333333333333335,-0.24324324324324342
0.15068493150684925,0.07042253521126773,-0.14666666666666672,0.0
0.452054794520548,0.23943661971830998,0.41333333333333333,0.3513513513513513
-0.5616438356164384,-0.7183098591549295,-0.14666666666666672,-0.29729729729729737
0.34246575342465757,0.408450704225352,0.3866666666666667,0.3513513513513513
0.6164383561643834,0.5211267605633805,0.4666666666666668,0.45945945945945965
0.5616438356164384,0.380281690140845,0.4933333333333336,0.21621621621621623
-0.589041095890411,-0.23943661971830976,-0.040000000000000036,-0.3513513513513513
0.34246575342465757,0.323943661971831,-0.09333333333333327,0.0
0.31506849315068486,-0.12676056338028152,-0.17333333333333334,-0.1351351351351351
0.36986301369863006,0.5492957746478875,0.19999999999999996,0.43243243243243246
0.26027397260273966,0.014084507042253502,0.09333333333333349,0.16216216216216206
0.17808219178082174,0.12676056338028174,-0.013333333333333197,0.2432432432432432
0.17808219178082174,0.49295774647887347,0.43999999999999995,0.3513513513513513
0.17808219178082174,0.04225352112676073,-0.14666666666666672,0.027027027027026973
0.013698630136986356,0.21126760563380298,0.1200000000000001,0.1351351351351351
0.15068493150684925,-0.323943661971831,0.06666666666666665,-0.1351351351351351
-0.42465753424657526,-0.464788732394366,-0.17333333333333334,-0.5945945945945947
-0.013698630136986356,-0.408450704225352,0.01333333333333342,0.0
0.17808219178082174,-0.014084507042253502,0.06666666666666665,-0.10810810810810811
0.23287671232876717,0.09859154929577474,0.09333333333333349,-0.05405405405405417
0.39726027397260255,0.43661971830985946,0.41333333333333333,0.32432432432432434
0.31506849315068486,0.18309859154929597,0.2266666666666668,0.2702702702702702
0.17808219178082174,-0.07042253521126751,-0.09333333333333327,-0.24324324324324342
-0.013698630136986356,-0.07042253521126751,-0.013333333333333197,-0.29729729729729737
0.28767123287671215,-0.18309859154929575,0.2266666666666668,-0.1351351351351351
0.06849315068493134,-0.15492957746478875,-0.09333333333333327,-0.05405405405405417
0.20547945205479445,0.15492957746478875,0.09333333333333349,0.027027027027026973
-0.15068493150684947,-0.6619718309859155,-0.19999999999999996,-0.05405405405405417
0.23287671232876717,0.09859154929577474,0.14666666666666672,0.18918918918918903
-0.20547945205479445,-0.323943661971831,0.06666666666666665,-0.18918918918918926
0.42465753424657526,0.12676056338028174,0.2266666666666668,-0.10810810810810811
0.28767123287671215,0.12676056338028174,0.17333333333333334,-0.05405405405405417
0.4794520547945207,0.267605633802817,0.06666666666666665,0.16216216216216206
0.31506849315068486,0.267605633802817,0.040000000000000036,0.2432432432432432
-0.013698630136986356,0.12676056338028174,0.17333333333333334,-0.32432432432432434
0.4794520547945207,0.267605633802817,0.14666666666666672,0.16216216216216206
-0.12328767123287676,-0.014084507042253502,-0.013333333333333197,-0.43243243243243246
0.31506849315068486,0.15492957746478875,0.1200000000000001,-0.10810810810810811
-0.013698630136986356,0.014084507042253502,-0.09333333333333327,-0.1351351351351351
0.041095890410958846,-0.07042253521126751,0.2266666666666668,0.2702702702702702
-0.15068493150684947,-0.09859154929577452,-0.33333333333333326,-0.05405405405405417
0.36986301369863006,0.18309859154929597,0.09333333333333349,0.29729729729729737
-0.15068493150684947,-0.15492957746478875,-0.11999999999999988,-0.16216216216216228
0.041095890410958846,-0.09859154929577452,-0.3866666666666667,-0.18918918918918926
0.041095890410958846,-0.26760563380281677,-0.11999999999999988,-0.16216216216216228
0.31506849315068486,0.21126760563380298,0.2266666666666668,0.21621621621621623
0.15068493150684925,0.267605633802817,0.06666666666666665,0.3513513513513513
0.28767123287671215,-0.18309859154929575,0.1200000000000001,0.10810810810810811
-0.31506849315068486,-0.464788732394366,-0.6266666666666667,-0.32432432432432434
-0.06849315068493156,-0.014084507042253502,-0.28,-0.05405405405405417
0.42465753424657526,0.295774647887324,-0.013333333333333197,0.027027027027026973
-0.17808219178082196,0.09859154929577474,0.1200000000000001,0.027027027027026973
